"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
844000400,41,41401,414010007,"844-0004",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","大樽","オオダル",,,,,,,,,
844001300,41,41401,414010008,"844-0013",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","大野","オオノ",,,,,,,,,
849416200,41,41401,414010009,"849-4162",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","上内野","カミウチノ",,,,,,,,,
844000300,41,41401,414010010,"844-0003",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","上幸平","カミコウヒラ",,,,,,,,,
849417400,41,41401,414010011,"849-4174",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","上本","カミホン",,,,,,,,,
849414400,41,41401,414010012,"849-4144",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","上山谷","カミヤマダニ",,,,,,,,,
849416600,41,41401,414010013,"849-4166",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","北ノ川内","キタノカワチ",,,,,,,,,
849417500,41,41401,414010014,"849-4175",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","楠木原","クスノキバル",,,,,,,,,
849416500,41,41401,414010015,"849-4165",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","黒川","クロゴウ",,,,,,,,,
844002200,41,41401,414010016,"844-0022",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","黒牟田","クロムタ",,,,,,,,,
844001200,41,41401,414010017,"844-0012",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","桑古場","クワコバ",,,,,,,,,
849415600,41,41401,414010018,"849-4156",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","桑木原","クワノキバル",,,,,,,,,
844000500,41,41401,414010019,"844-0005",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","幸平","コウビラ",,,,,,,,,
844860100,41,41401,414010019,"844-8601",1,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","幸平","コウビラ",,,,,,"株式会社　香蘭社","カブシキガイシヤ　コウランシヤ","幸平１丁目３－８",
844860200,41,41401,414010019,"844-8602",1,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","幸平","コウビラ",,,,,,"深川製磁　株式会社","フカガワセイジ　カブシキガイシヤ","幸平１丁目１－７",
844862500,41,41401,414010019,"844-8625",1,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","幸平","コウビラ",,,,,,"株式会社　銘品堂","カブシキガイシヤ　メイヒンドウ","幸平１丁目２－１１",
844001600,41,41401,414010020,"844-0016",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","境野","サカイノ",,,,,,,,,
849416300,41,41401,414010021,"849-4163",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","下内野","シモウチノ",,,,,,,,,
849417200,41,41401,414010022,"849-4172",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","下本","シモホン",,,,,,,,,
849414300,41,41401,414010023,"849-4143",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","下山谷","シモヤマダニ",,,,,,,,,
844000700,41,41401,414010024,"844-0007",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","白川","シラカワ",,,,,,,,,
849416100,41,41401,414010025,"849-4161",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","蔵宿","ゾウシュク",,,,,,,,,
849414600,41,41401,414010026,"849-4146",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","岳","タケ",,,,,,,,,
849415300,41,41401,414010027,"849-4153",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","立部","タチベ",,,,,,,,,
849419200,41,41401,414010027,"849-4192",1,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","立部","タチベ",,,,,,"有田町庁舎","アリタチヨウチヨウシヤ","立部乙２２０２",
849419300,41,41401,414010027,"849-4193",1,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","立部","タチベ",,,,,,"有田共立病院","アリタキヨウリツビヨウイン","立部乙２４８５－３",
844001700,41,41401,414010028,"844-0017",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","戸杓","トシャク",,,,,,,,,
844858500,41,41401,414010028,"844-8585",1,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","戸杓","トシャク",,,,,,"佐賀県立九州陶磁文化館","サガケンリツキユウシユウトウジブンカカン","戸杓乙３１００－１",
844001400,41,41401,414010029,"844-0014",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","戸矢","トヤ",,,,,,,,,
844000200,41,41401,414010030,"844-0002",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","中樽","ナカダル",,,,,,,,,
844000900,41,41401,414010031,"844-0009",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","中の原","ナカノハラ",,,,,,,,,
844861600,41,41401,414010031,"844-8616",1,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","中の原","ナカノハラ",,,,,,"株式会社　賞美堂　本店","カブシキガイシヤ　シヨウビドウ　ホンテン","中の原１丁目１－１３",
844002800,41,41401,414010032,"844-0028",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","南山","ナンザン",,,,,,,,,
844002700,41,41401,414010033,"844-0027",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","南原","ナンバル",,,,,,,,,
844850100,41,41401,414010033,"844-8501",1,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","南原","ナンバル",,,,,,"有限会社　瑞祥","ユウゲンカイシヤ　ズイシヨウ","南原甲７０６－８",
849414100,41,41401,414010034,"849-4141",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","二ノ瀬","ニノセ",,,,,,,,,
849417600,41,41401,414010035,"849-4176",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","原明","ハラアケ",,,,,,,,,
849419500,41,41401,414010035,"849-4195",1,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","原明","ハラアケ",,,,,,"深川製磁　株式会社　チャイナ・オン・ザ・パーク","フカガワセイジ　カブシキガイシヤ　チヤイナ・オン・ザ・パ－ク","原明乙１１１",
849419400,41,41401,414010035,"849-4194",1,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","原明","ハラアケ",,,,,,"深川製磁　株式会社　営業本部　西有田工場","フカガワセイジ　カブシキガイシヤ　エイギヨウホンブ　ニシアリタコウジヨウ","原明乙１１１",
844000800,41,41401,414010036,"844-0008",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","稗古場","ヒエコバ",,,,,,,,,
849415200,41,41401,414010037,"849-4152",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","広瀬","ヒロセ",,,,,,,,,
849415100,41,41401,414010038,"849-4151",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","広瀬山","ヒロセヤマ",,,,,,,,,
844001500,41,41401,414010039,"844-0015",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","古木場","フルコバ",,,,,,,,,
844002600,41,41401,414010040,"844-0026",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","外尾町","ホカオマチ",,,,,,,,,
844855500,41,41401,414010040,"844-8555",1,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","外尾町","ホカオマチ",,,,,,"岩尾磁器工業　株式会社","イワオジキコウギヨウ　カブシキガイシヤ","外尾町丙１４３６－２",
844002500,41,41401,414010041,"844-0025",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","外尾山","ホカオヤマ",,,,,,,,,
849416400,41,41401,414010042,"849-4164",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","仏ノ原","ホトケノハラ",,,,,,,,,
844001800,41,41401,414010043,"844-0018",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","本町","ホンマチ",,,,,,,,,
849417300,41,41401,414010044,"849-4173",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","舞原","マイバル",,,,,,,,,
844002300,41,41401,414010045,"844-0023",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","丸尾","マルオ",,,,,,,,,
849414500,41,41401,414010046,"849-4145",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","山谷切口","ヤマダニキリグチ",,,,,,,,,
849414200,41,41401,414010047,"849-4142",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","山谷牧","ヤマダニマキ",,,,,,,,,
849415500,41,41401,414010048,"849-4155",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","山本","ヤマモト",,,,,,,,,
849417100,41,41401,414010049,"849-4171",0,0,"佐賀県","サガケン","西松浦郡有田町","ニシマツウラグンアリタチョウ","代々木","ヨヨギ",,,,,,,,,
849210000,41,41423,414230000,"849-2100",0,0,"佐賀県","サガケン","杵島郡大町町","キシマグンオオマチチョウ",,"　","（該当なし）",,,,,,,,
849210100,41,41423,414230001,"849-2101",0,0,"佐賀県","サガケン","杵島郡大町町","キシマグンオオマチチョウ","大町","オオマチ",,,,,,,,,
849210200,41,41423,414230002,"849-2102",0,0,"佐賀県","サガケン","杵島郡大町町","キシマグンオオマチチョウ","福母","フクモ",,,,,,,,,
849050000,41,41424,414240000,"849-0500",0,0,"佐賀県","サガケン","杵島郡江北町","キシマグンコウホクマチ",,"　","（該当なし）",,,,,,,,
849050600,41,41424,414240001,"849-0506",0,0,"佐賀県","サガケン","杵島郡江北町","キシマグンコウホクマチ","上小田","カミオダ",,,,,,,,,
849059700,41,41424,414240001,"849-0597",1,0,"佐賀県","サガケン","杵島郡江北町","キシマグンコウホクマチ","上小田","カミオダ",,,,,,"三菱住友シリコン　株式会社","ミツビシスミトモシリコン　カブシキカイシヤ","上小田２２０１",
849050200,41,41424,414240002,"849-0502",0,0,"佐賀県","サガケン","杵島郡江北町","キシマグンコウホクマチ","佐留志","サルシ",,,,,,,,,
849050500,41,41424,414240003,"849-0505",0,0,"佐賀県","サガケン","杵島郡江北町","キシマグンコウホクマチ","下小田","シモオダ",,,,,,,,,
849050300,41,41424,414240004,"849-0503",0,0,"佐賀県","サガケン","杵島郡江北町","キシマグンコウホクマチ","惣領分","ソウリョウブン",,,,,,,,,
849050400,41,41424,414240005,"849-0504",0,0,"佐賀県","サガケン","杵島郡江北町","キシマグンコウホクマチ","八町","ハッチョウ",,,,,,,,,
849050100,41,41424,414240006,"849-0501",0,0,"佐賀県","サガケン","杵島郡江北町","キシマグンコウホクマチ","山口","ヤマグチ",,,,,,,,,
849059200,41,41424,414240006,"849-0592",1,0,"佐賀県","サガケン","杵島郡江北町","キシマグンコウホクマチ","山口","ヤマグチ",,,,,,"江北町役場","コウホクマチヤクバ","山口１６５１－１",
849110000,41,41425,414250000,"849-1100",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ",,"　","（該当なし）",,,,,,,,
849110100,41,41425,414250001,"849-1101",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","今泉","イマイズミ",,,,,,,,,
849120100,41,41425,414250002,"849-1201",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","牛屋","ウシヤ",,,,,,,,,
849110200,41,41425,414250003,"849-1102",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","大渡","オオワタリ",,,,,,,,,
849120400,41,41425,414250004,"849-1204",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","坂田","サカタ",,,,,,,,,
849120800,41,41425,414250005,"849-1208",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","新開","シンカイ",,,,,,,,,
849122100,41,41425,414250006,"849-1221",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","新拓","シンタク",,,,,,,,,
849120200,41,41425,414250007,"849-1202",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","新明","シンメイ",,,,,,,,,
849120500,41,41425,414250008,"849-1205",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","田野上","タノウエ",,,,,,,,,
849110300,41,41425,414250009,"849-1103",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","築切","ツイキリ",,,,,,,,,
849110400,41,41425,414250010,"849-1104",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","堤","ツツミ",,,,,,,,,
849110500,41,41425,414250011,"849-1105",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","遠江","トオノエ",,,,,,,,,
849120300,41,41425,414250012,"849-1203",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","戸ケ里","トガリ",,,,,,,,,
849110600,41,41425,414250013,"849-1106",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","廿治","ハタチ",,,,,,,,,
849040300,41,41425,414250014,"849-0403",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","八平","ハチヘイ",,,,,,,,,
849111100,41,41425,414250015,"849-1111",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","東郷","ヒガシゴウ",,,,,,,,,
849120700,41,41425,414250016,"849-1207",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","深浦","フカウラ",,,,,,,,,
849111200,41,41425,414250017,"849-1112",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","福田","フクタ",,,,,,,,,
849119200,41,41425,414250017,"849-1192",1,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","福田","フクタ",,,,,,"白石町役場　白石支所","シロイシチヨウヤクバ　シロイシシシヨ","福田１８０９番地１",
849040100,41,41425,414250018,"849-0401",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","福富","フクドミ",,,,,,,,,
849040200,41,41425,414250019,"849-0402",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","福富下分","フクドミシモブン",,,,,,,,,
849111300,41,41425,414250020,"849-1113",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","福吉","フクヨシ",,,,,,,,,
849120600,41,41425,414250021,"849-1206",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","辺田","ヘタ",,,,,,,,,
849111400,41,41425,414250022,"849-1114",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","馬洗","モウライ",,,,,,,,,
849111500,41,41425,414250023,"849-1115",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","湯崎","ユザキ",,,,,,,,,
849111600,41,41425,414250024,"849-1116",0,0,"佐賀県","サガケン","杵島郡白石町","キシマグンシロイシチョウ","横手","ヨコテ",,,,,,,,,
849160000,41,41441,414410000,"849-1600",0,0,"佐賀県","サガケン","藤津郡太良町","フジツグンタラチョウ",,"　","（該当なし）",,,,,,,,
849160300,41,41441,414410001,"849-1603",0,0,"佐賀県","サガケン","藤津郡太良町","フジツグンタラチョウ","糸岐","イトキ",,,,,,,,,
849160100,41,41441,414410002,"849-1601",0,0,"佐賀県","サガケン","藤津郡太良町","フジツグンタラチョウ","伊福甲","イフクコウ",,,,,,,,,
849161500,41,41441,414410003,"849-1615",0,0,"佐賀県","サガケン","藤津郡太良町","フジツグンタラチョウ","大浦乙","オオウラオツ",,,,,,,,,
849161600,41,41441,414410004,"849-1616",0,0,"佐賀県","サガケン","藤津郡太良町","フジツグンタラチョウ","大浦己","オオウラキ",,,,,,,,,
849161400,41,41441,414410005,"849-1614",0,0,"佐賀県","サガケン","藤津郡太良町","フジツグンタラチョウ","大浦甲","オオウラコウ",,,,,,,,,
849161200,41,41441,414410006,"849-1612",0,0,"佐賀県","サガケン","藤津郡太良町","フジツグンタラチョウ","大浦丁","オオウラテイ",,,,,,,,,
849161300,41,41441,414410007,"849-1613",0,0,"佐賀県","サガケン","藤津郡太良町","フジツグンタラチョウ","大浦丙","オオウラヘイ",,,,,,,,,
849161100,41,41441,414410008,"849-1611",0,0,"佐賀県","サガケン","藤津郡太良町","フジツグンタラチョウ","大浦戊","オオウラボ",,,,,,,,,
849160200,41,41441,414410009,"849-1602",0,0,"佐賀県","サガケン","藤津郡太良町","フジツグンタラチョウ","多良","タラ",,,,,,,,,
849169800,41,41441,414410009,"849-1698",1,0,"佐賀県","サガケン","藤津郡太良町","フジツグンタラチョウ","多良","タラ",,,,,,"太良町役場","タラチヨウヤクバ","多良１－６",
